"","CNT","Gender","Mothereduc","HmwPC","Books","Cars","IMM","LEARNMINWEEK","ESCS","EMOSUPS","PV10MATH","PV10SCIE"
"344","FRA",0,1,1,1,3,1,1485,4.9846,4.4814,484.454,434.927
"345","FRA",0,1,1,1,3,1,1980,5.0455,2.0529,578.561,565.683
"346","FRA",1,1,1,1,3,1,2170,5.8195,4.4814,454.503,508.917
"347","FRA",0,3,1,0,2,1,1980,4.0066,2.7892,403.749,355.866
"348","FRA",0,2,1,0,3,1,880,5.6596,2.5301,544.251,452.472
"349","FRA",1,1,1,1,3,1,1560,6.2163,4.0832,500.701,455.245
"350","FRA",1,1,1,1,3,1,2200,6.3391,4.4814,510.817,544.127
"351","FRA",0,3,1,0,2,1,1620,4.8453,3.809,520.885,517.927
"352","FRA",0,3,1,1,4,1,1440,5.5147,2.7892,303.656,329.885
"353","FRA",0,1,1,1,3,1,1650,5.426,4.4814,475.562,453.696
"354","FRA",0,2,0,0,4,1,2310,5.8582,4.4814,531.481,457.313
"355","FRA",0,1,1,1,3,1,945,6.4718,2.8029,411.042,409.117
"356","FRA",1,2,1,1,2,1,1600,5.1488,2.0554,445.955,445.941
"357","FRA",0,1,1,1,3,1,1800,7.0234,4.4814,451.973,464.312
"358","FRA",1,1,1,1,4,1,1375,7.2515,2.7892,574.201,523.524
"359","FRA",1,2,1,1,3,1,2160,6.2348,3.6637,568.424,585.408
"360","FRA",0,1,1,1,3,1,1485,6.7302,3.6637,545.461,602.714
"361","FRA",0,1,1,1,2,1,1265,5.5194,4.4814,507.293,502.337
"362","FRA",1,2,0,0,3,1,1815,4.9455,4.4814,393.26,369.85
"363","FRA",0,1,1,1,3,1,2340,7.4201,4.4814,654.379,623.025
"364","FRA",0,1,1,1,3,1,1430,6.9753,2.7892,533.066,572.346
"365","FRA",1,1,1,1,4,1,1265,6.7895,4.4814,491.666,530.236
"366","FRA",0,2,1,1,3,1,3000,5.5846,4.4814,447.943,448.754
"367","FRA",0,1,1,1,3,1,1925,6.4336,4.4814,639.756,534.613
"368","FRA",1,1,1,1,2,1,1620,6.3557,2.7892,556.644,613.32
"369","FRA",0,5,1,0,4,1,1375,5.0283,4.087,307.244,414.329
"370","FRA",1,1,1,1,3,1,2970,6.6315,3.6637,518.625,572.19
"371","FRA",0,1,1,1,3,1,1760,6.7508,2.7892,625.397,585.361
"372","FRA",1,2,1,1,3,1,2400,6.9252,1.9607,537.947,475.674
"373","FRA",0,1,1,0,2,1,1815,5.2709,2.3777,493.364,437.193
"374","FRA",0,1,1,1,4,1,1870,7.2548,2.7892,688.887,682.092
"375","FRA",0,1,1,1,3,1,1595,7.1826,4.4814,626.716,650.517
"376","FRA",1,2,1,1,3,1,1760,7.0053,4.4814,516.251,504.981
"377","FRA",0,2,1,1,2,1,1350,5.9237,4.0832,594.724,540.275
"378","FRA",1,2,1,1,3,1,1760,6.6052,3.6595,605.554,620.366
"379","FRA",1,1,1,1,2,1,1650,4.9621,2.0529,456.041,438.492
"380","FRA",1,2,0,0,3,1,2145,5.7439,3.6637,486.784,433.592
"381","FRA",1,1,1,0,4,1,1350,6.0116,4.4814,470.625,498.133
"382","FRA",1,1,1,1,3,1,1595,5.7712,3.6637,591.653,570.521
"383","FRA",0,1,1,1,2,1,1760,7.2846,4.4814,606.22,549.266
"384","FRA",0,5,0,1,2,1,1650,3.7744,2.0554,522.448,480.418
"385","FRA",1,1,1,1,4,1,1300,6.6396,4.0832,437.445,501.652
"386","FRA",1,3,1,1,3,1,1800,4.9354,4.4814,535.452,503.957
"387","FRA",1,1,1,1,3,1,1815,7.1598,4.4814,620.997,594.98
"388","FRA",0,1,1,1,3,1,1870,7.5547,4.0832,468.689,441.461
"389","FRA",0,2,1,1,4,1,1650,5.4272,4.4814,602.441,595.572
"390","FRA",0,1,1,1,3,1,600,5.3077,4.4814,451.765,483.213
"391","FRA",0,3,1,1,4,1,1050,6.5683,4.4814,539.246,472.253
"392","FRA",0,1,1,1,2,1,600,5.4559,2.7892,521.24,512.568
"393","FRA",1,3,1,1,2,1,1485,7.0115,4.4814,471.219,520.231
"394","FRA",0,1,1,1,2,1,1350,6.608,2.1563,638.836,609.656
"395","FRA",0,1,1,1,2,1,1650,6.4722,4.087,648.484,619.309
"396","FRA",0,2,1,1,4,1,1750,7.3344,2.3777,450.45,439.081
"397","FRA",0,1,1,0,4,1,2100,6.3083,2.7892,549.884,509.284
"398","FRA",1,1,1,1,4,1,1705,5.8738,2.7892,479.703,476.761
"399","FRA",1,1,1,1,2,1,595,6.5359,2.7892,441.975,448.753
"400","FRA",0,1,1,0,3,1,1320,6.5944,4.4814,406.042,404.501
"401","FRA",1,1,1,1,2,1,1540,7.1304,1.6772,536.136,610.322
"402","FRA",0,2,1,1,3,1,1650,6.2499,4.4814,488.254,518.944
"403","FRA",0,2,1,1,3,1,1375,5.8396,2.5301,488.191,487.939
"404","FRA",1,1,1,0,2,1,1920,6.5755,3.6595,651.299,545.625
"405","FRA",1,1,1,1,3,1,1980,5.0132,3.6637,531.439,558.976
"406","FRA",0,1,1,1,2,1,2200,5.3828,2.7892,502.123,566.95
"407","FRA",0,1,1,0,3,1,1800,5.7466,3.9497,573.966,587.072
"408","FRA",0,1,1,0,3,1,1375,6.3004,2.7892,509.057,576.831
"409","FRA",1,1,1,1,3,1,2805,6.3631,1.7757,569.73,561.859
"410","FRA",1,1,1,1,4,1,1540,5.7602,4.4814,444.928,501.769
"411","FRA",1,1,1,1,2,1,1350,6.4015,4.4814,482.305,470.387
"412","FRA",0,2,1,1,2,1,2200,5.3335,2.5346,433.881,383.479
"413","FRA",1,1,1,1,3,1,1350,7.3291,4.4814,714.811,698.352
"414","FRA",1,1,1,1,3,1,935,5.1249,2.3811,476.864,539.577
"415","FRA",0,1,1,0,2,1,1650,6.7968,3.6637,549.299,567.543
"416","FRA",1,1,1,1,4,1,1925,7.0996,4.4814,653.483,585.828
"417","FRA",1,1,1,1,4,1,1700,6.9022,2.3811,521.249,492.463
"418","FRA",0,2,1,1,3,1,1860,5.2236,4.4814,533.738,536.702
"419","FRA",1,1,1,1,3,1,1800,7.1187,4.087,590.313,519.941
"420","FRA",1,2,1,1,3,1,1540,6.3964,2.7892,542.377,547.675
"421","FRA",1,1,1,1,3,1,1265,6.6928,4.4814,402.319,525.265
"422","FRA",0,1,1,1,2,1,2100,6.3317,4.4814,577.619,586.669
"423","FRA",1,2,1,1,4,1,2200,6.0838,2.0529,495.822,570.006
"424","FRA",0,1,1,1,3,1,2040,7.0105,3.6637,539.343,586.549
"425","FRA",0,1,0,1,3,1,1500,5.9216,1.5844,376.288,366.742
"426","FRA",1,2,1,1,4,1,935,6.3118,2.0554,331.8,450.33
"427","FRA",0,1,1,1,4,1,1705,5.5975,4.4814,574.478,495.298
"428","FRA",1,1,1,1,3,1,1650,7.1412,2.8029,624.261,605.748
"429","FRA",0,1,1,1,3,1,1925,7.1129,4.4814,607.577,617.448
"430","FRA",0,1,1,1,2,1,1925,6.1258,4.087,578.744,540.319
"431","FRA",1,1,1,1,4,1,1760,5.683,1.8644,507.406,499.07
"432","FRA",0,1,1,1,3,1,1375,6.7426,2.7892,549.438,548.78
"433","FRA",0,1,1,1,2,1,2035,7.141,4.4814,496.548,536.744
"434","FRA",0,3,1,0,4,0,960,5.8283,3.4518,576.103,534.014
"435","FRA",1,2,1,1,4,1,1650,6.3799,4.4814,578.87,644.035
"436","FRA",1,2,1,1,2,1,1800,5.8108,2.7892,472.073,435.988
"437","FRA",1,1,1,1,2,0,770,6.2495,1,526.736,471.454
"438","FRA",1,2,1,1,2,1,1210,5.9501,2.7892,349.88,420.889
"439","FRA",1,1,1,1,3,1,1320,6.6734,4.4814,491.796,454.707
"440","FRA",0,2,1,1,4,1,1925,6.8981,3.9497,481.57,514.912
"441","FRA",1,1,1,1,3,1,1540,6.3837,2.7892,557.425,598.839
"442","FRA",0,1,1,1,4,1,1925,7.4288,1,579.488,587.565
"443","FRA",1,2,0,1,3,1,1620,5.8129,1,439.9,506.156
"444","FRA",1,2,1,1,3,1,935,5.1439,2.3777,423.915,469.839
"445","FRA",1,1,1,1,2,1,1620,5.4527,4.4814,416.415,456.018
"446","FRA",0,2,1,1,3,1,1000,5.336,3.6637,517.225,568.349
"447","FRA",0,1,1,1,4,1,650,5.1148,2.7892,429.649,540.961
"448","FRA",0,3,1,1,3,1,1260,5.6168,2.7892,405.44,351.539
"449","FRA",0,1,1,1,2,1,1760,7.1752,3.9497,593.976,668.391
"450","FRA",0,1,1,1,3,1,1540,6.8957,3.6595,517.263,601.834
"451","FRA",0,1,1,1,3,1,1260,5.7593,4.4814,580.827,540.273
"452","FRA",0,2,1,0,3,1,1380,5.3117,1.8668,479.578,519.468
"453","FRA",1,1,1,1,3,1,1320,5.5052,4.4814,467.89,427.138
"454","FRA",1,3,1,1,3,1,1650,6.2681,4.4814,602.308,571.688
"455","FRA",0,2,1,1,3,1,1320,4.7922,4.4814,454.999,502.853
"456","FRA",0,2,1,1,3,1,1210,5.88,3.6637,363.028,388
"457","FRA",1,1,1,1,3,1,1925,6.375,2.7892,453.924,395.077
"458","FRA",0,2,1,1,4,1,1430,5.074,3.6637,615.126,642.014
"459","FRA",0,1,1,1,4,1,1320,6.4524,2.3868,355.579,311.134
"460","FRA",0,1,0,0,4,1,1045,4.9828,3.9497,368.751,464.32
"461","FRA",1,1,1,1,4,1,1750,6.2639,3.6637,502.036,524.398
"462","FRA",0,2,1,0,3,1,1980,5.0214,3.6595,427.902,473.157
"463","FRA",1,1,1,1,2,1,1800,7.152,4.4814,605.386,522.834
"464","FRA",0,2,1,0,3,1,1045,5.0257,1.8644,508.89,541.932
"465","FRA",0,2,1,0,3,1,1925,5.5647,3.6637,401.164,379.387
"466","FRA",0,1,1,1,4,1,375,5.786,4.4814,402.35,381.618
"467","FRA",0,1,1,1,3,1,1440,6.3625,1.9542,462.871,486.253
"468","FRA",0,5,1,0,3,1,1980,4.2668,2.8029,492.809,459.711
"469","FRA",0,1,1,1,3,1,1375,6.8508,4.4814,586.624,650.521
"470","FRA",1,2,0,1,3,1,1620,5.6926,1,345.482,388.382
"471","FRA",0,2,1,1,2,1,1020,4.544,3.9497,237.501,283.309
"472","FRA",1,2,1,1,4,1,1705,5.9101,4.4814,456.922,477.991
"473","FRA",0,1,1,1,3,1,1540,6.2157,2.5346,605.541,604.226
"474","FRA",1,1,1,1,3,1,1540,6.0819,2.7892,512.126,409.789
"475","FRA",0,1,1,1,2,1,2280,7.1902,4.4814,569.145,604.47
"476","FRA",1,1,1,1,4,1,3000,6.8492,4.4814,547.335,555.875
"477","FRA",0,1,1,1,3,1,1815,7.0376,2.7892,521.739,570.5
"478","FRA",1,1,1,0,3,1,1680,4.707,4.4814,516.814,538.79
"479","FRA",0,2,1,1,3,1,1600,6.4921,1.8644,494.78,502.867
"480","FRA",1,1,1,1,3,1,2100,6.7403,4.4814,535.345,527.091
"481","FRA",0,2,1,0,4,1,605,4.5869,2.7892,428.377,407.68
"482","FRA",0,1,0,1,3,1,1430,5.7327,2.7892,655.662,582.483
"483","FRA",0,2,1,1,3,1,2700,6.7017,2.7892,463.556,435.384
"484","FRA",0,1,1,1,4,1,1485,6.23,4.4814,554.494,586.035
"485","FRA",1,1,1,1,4,0,2750,7.827,4.4814,606.933,614.593
"486","FRA",0,1,1,1,3,1,1620,5.0966,1,570.406,562.961
"487","FRA",1,1,1,1,2,1,1820,5.8775,2.3811,556.03,548.731
"488","FRA",1,1,1,1,3,1,1540,7.0119,4.4814,727.966,685.452
"489","FRA",1,1,1,1,2,1,1740,6.3439,4.4814,503.208,458.782
"490","FRA",0,1,1,1,3,1,1375,6.5792,4.4814,634.07,559.493
"491","FRA",1,1,1,1,4,1,1650,7.0145,4.4814,501.978,482.048
"492","FRA",0,1,1,0,4,1,2040,6.3736,2.0554,491.575,420.26
"493","FRA",0,1,1,1,3,1,1680,7.1873,2.7892,671.969,617.292
"494","FRA",1,2,1,1,4,1,1540,5.5486,4.4814,524.452,540.358
"495","FRA",1,2,1,0,3,1,1650,5.6156,2.7892,573.097,642.909
"496","FRA",1,1,1,1,3,1,2250,5.406,3.6637,531.011,534.05
"497","FRA",1,1,1,1,3,1,1705,6.2113,4.4814,581.712,542.476
"498","FRA",0,2,1,0,1,1,1550,4.5325,4.4814,594.695,593.371
"499","FRA",0,1,1,1,3,1,1760,7.0457,4.4814,655.419,644.637
"500","FRA",1,3,1,1,1,1,1650,4.7553,4.4814,511.879,503.796
"501","FRA",1,1,1,1,2,1,1170,5.7666,4.4814,464.344,459.742
"502","FRA",1,2,1,1,3,1,2800,5.5995,4.4814,537.392,576.188
"503","FRA",0,1,1,1,3,1,1980,6.8147,1.7733,662.125,607.244
"504","FRA",1,1,1,1,4,1,1450,7.0791,4.4814,656.838,597.331
"505","FRA",0,1,1,1,3,1,1650,6.6761,2.7892,685.325,720.511
"506","FRA",1,1,1,1,2,0,1760,5.441,4.4814,575.358,513.12
"507","FRA",1,1,1,1,3,1,2100,7.3375,4.087,597.393,593.73
"508","FRA",1,2,1,1,2,1,780,5.8313,2.0554,423.211,426.689
"509","FRA",1,2,1,1,4,1,2035,5.7761,2.7892,385.333,403.879
"510","FRA",1,1,1,1,3,1,1200,6.877,4.4814,401.875,367.364
"511","FRA",1,2,1,1,4,1,1760,6.6931,3.6637,469.521,516.775
"512","FRA",1,1,1,1,2,1,1800,6.1043,3.6637,561.621,519.241
"513","FRA",1,2,1,1,4,1,2400,6.2043,4.4814,538.186,591.97
"514","FRA",0,1,1,1,3,1,2750,6.793,4.4814,480.242,487.112
"515","FRA",1,1,1,1,2,1,1485,7.2046,3.6637,506.774,526.913
"516","FRA",1,1,1,1,3,1,3000,6.4242,2.8029,495.881,397.594
"517","FRA",1,3,1,1,2,1,1925,4.6325,2.7892,471.003,497.779
"518","FRA",0,1,1,1,3,1,1400,7.1735,4.4814,551.49,531.499
"519","FRA",1,1,1,1,4,1,1540,6.5374,4.4814,458.262,543.478
"520","FRA",0,2,1,1,4,1,1650,6.2223,2.7892,651.947,618.103
"521","FRA",0,1,1,1,3,1,1595,6.0329,4.4814,418.431,466.125
"522","FRA",0,2,0,1,3,1,1870,5.4001,2.7892,474.741,495.841
"523","FRA",1,2,1,1,3,1,1100,6.158,2.5346,502.5,494.048
"524","FRA",0,1,1,1,3,1,1430,7.0044,2.5346,492.526,501.639
"525","FRA",1,2,1,1,3,1,1485,4.7542,4.4814,331.858,369.422
"526","FRA",0,1,1,0,4,1,1540,5.4525,2.7892,505.351,478.393
"527","FRA",0,1,1,1,3,1,1800,7.1363,4.4814,424.148,446.478
"528","FRA",1,2,1,1,2,1,2400,5.4765,3.6595,462.13,482.18
"529","FRA",0,1,0,1,3,1,1860,5.344,3.9497,551.867,544.391
"530","FRA",1,1,1,1,3,0,1860,5.3204,4.4814,567.818,635.643
"531","FRA",0,2,1,1,2,1,1440,5.9238,1.778,371.444,344.668
"532","FRA",0,1,0,1,2,1,1200,5.4431,2.7892,410.029,341.391
"533","FRA",1,1,1,1,4,1,1980,7.4046,4.4814,714.794,571.954
"534","FRA",0,2,1,1,2,1,1650,6.2994,4.4814,506.119,488.026
"535","FRA",0,1,1,1,4,1,1920,6.1795,4.4814,468.08,409.969
"536","FRA",0,1,0,1,3,1,1980,6.6607,2.7892,552.989,565.008
"537","FRA",0,1,1,1,1,1,1650,6.9507,4.4814,625.31,567.733
"538","FRA",0,1,1,1,1,1,1870,7.4044,4.4814,253.42,257.351
"539","FRA",0,1,1,1,3,1,1870,6.9149,3.9497,611.012,512.578
"540","FRA",1,1,1,0,4,1,550,5.2536,4.4814,472.887,368.765
"541","FRA",1,2,1,1,3,1,1870,5.885,1.8644,460.55,459.733
"542","FRA",0,1,1,1,4,1,1650,7.9051,4.4814,621.44,558.484
"543","FRA",1,1,1,1,4,1,1980,6.156,3.6637,616.14,514.743
"544","FRA",0,1,1,1,3,1,1760,7.4699,4.4814,560.822,549.794
"545","FRA",0,1,1,1,4,0,1140,6.2452,2.5301,466.333,419.271
"546","FRA",1,1,1,1,4,1,1250,7.7966,2.2621,577.774,512.126
"547","FRA",0,2,1,1,4,1,2310,6.4485,4.4814,509.801,529.835
"548","FRA",1,1,1,1,3,1,1650,5.9518,4.4814,572.765,554.263
"549","FRA",0,1,1,1,4,1,550,6.1949,3.9497,450.436,472.841
"550","FRA",1,1,1,1,3,1,1925,6.0784,3.9497,585.909,639.302
"551","FRA",0,1,1,1,2,1,1450,6.414,4.4814,559.742,601.636
"552","FRA",1,1,1,1,3,1,1925,6.9258,2.3811,533.397,603.236
"553","FRA",1,1,1,1,2,1,1760,5.8789,2.7892,593.09,746.335
"554","FRA",0,1,1,1,2,1,1690,5.9198,4.4814,684.619,698.371
"555","FRA",1,1,1,1,3,1,2160,6.9106,4.4814,598.393,618.722
"556","FRA",1,2,1,1,4,1,1650,5.571,2.7892,505.783,529.422
"557","FRA",0,2,1,1,3,0,1050,6.5135,2.7892,476.786,430.389
"558","FRA",1,1,1,1,3,1,2700,6.9118,4.4814,538.631,495.22
"559","FRA",0,1,1,0,3,1,2520,6.7658,4.4814,581.787,569.873
"560","FRA",0,2,0,0,1,1,435,4.9189,2.7892,315.838,384.49
"561","FRA",1,1,1,1,4,1,2040,7.4148,2.2621,585.88,653.333
"562","FRA",0,1,1,1,2,0,2090,5.8852,4.4814,641.455,547.139
"563","FRA",0,1,1,1,4,1,1560,6.9751,3.9497,620.946,567.052
"564","FRA",1,1,1,1,3,1,1800,6.7676,2.2621,583.436,576.56
"565","FRA",1,1,1,1,2,1,2090,6.9495,2.7892,551.354,566.696
"566","FRA",1,2,1,1,4,1,1650,5.9648,4.4814,382.106,349.884
"567","FRA",0,3,1,1,3,1,2880,4.3389,2.7892,514.695,496.621
"568","FRA",0,1,1,1,2,1,1540,4.7313,1.778,463.945,493.513
"569","FRA",1,2,0,0,4,1,1375,5.8123,1,194.058,278.534
"570","FRA",1,2,1,1,2,1,2090,5.8167,4.4814,421.755,420.519
"571","FRA",0,3,1,1,3,1,1540,5.3148,4.4814,523.437,547.768
"572","FRA",1,2,1,1,4,1,1650,6.118,3.6637,526.885,596.817
"573","FRA",1,1,1,1,3,1,1815,6.7968,4.4814,648.818,536.66
"574","FRA",0,1,1,1,2,0,1650,5.4655,4.4814,548.317,516.845
"575","FRA",1,1,1,0,2,0,2940,6.2479,4.087,429.922,376.551
"576","FRA",1,1,1,1,3,1,1760,5.983,2.3811,624.141,650.859
"577","FRA",1,1,1,1,3,1,2200,6.6726,2.5346,529.928,591.186
"578","FRA",0,1,1,1,4,1,1000,6.8145,4.4814,348.882,344.131
"579","FRA",0,2,1,1,3,1,1620,5.9779,4.4814,521.706,507.198
"580","FRA",1,1,1,1,1,1,1705,6.5064,2.7892,558.544,569.309
"581","FRA",0,1,1,1,4,0,1980,7.3589,4.087,529.52,508.107
"582","FRA",1,2,1,1,4,1,1400,5.875,4.4814,404.493,359.011
"583","FRA",0,2,0,1,2,1,2350,5.2225,2.7892,456.975,437.703
"584","FRA",0,1,1,1,3,1,1485,6.7741,4.4814,530.277,417.823
"585","FRA",1,1,1,1,3,1,1925,6.9294,4.4814,441.201,480.14
"586","FRA",1,1,1,1,3,1,2090,6.8484,4.4814,539.057,481.563
"587","FRA",1,3,0,1,1,1,1200,4.6941,4.4814,334.003,333.073
"588","FRA",1,1,1,1,4,1,1595,7.4196,4.4814,581.043,568.241
"589","FRA",1,1,1,1,2,1,2700,6.5395,2.7892,500.184,542.497
"590","FRA",1,1,1,1,3,1,1595,6.2603,3.6637,604.896,660.182
"591","FRA",0,2,1,1,3,1,1650,5.44,2.7892,448.411,503.436
"592","FRA",0,2,1,1,3,1,1540,5.6408,3.6637,544.965,552.412
"593","FRA",0,1,1,1,4,1,2000,7.5722,2.7892,507.918,471.948
"594","FRA",0,1,1,1,3,1,2750,6.4907,3.6637,557.06,512.232
"595","FRA",1,2,1,1,3,1,2090,5.088,2.7892,507.045,439.37
"596","FRA",0,1,1,1,3,1,660,5.8267,3.809,474.697,539.147
"597","FRA",0,2,1,1,2,1,2000,4.9379,4.4814,429.277,473.618
"598","FRA",1,4,1,1,2,1,900,3.1966,4.4814,438.224,383.43
"599","FRA",0,1,1,1,4,1,2400,6.9073,4.4814,529.276,496.791
"600","FRA",1,1,1,1,4,1,1650,5.8025,4.4814,503.122,537.528
"601","FRA",0,1,1,1,4,1,1740,6.3365,2.0529,460.707,439.067
"602","FRA",1,2,1,1,2,1,1820,5.4888,2.7892,601.345,627.691
"603","FRA",1,3,1,1,2,1,990,4.8321,4.4814,500.725,393.8
"604","FRA",1,2,1,1,2,1,1200,5.522,4.4814,322.264,345.436
"605","FRA",0,1,1,1,3,1,1500,6.4688,2.7892,592.64,628.915
"606","FRA",1,1,1,1,3,1,2200,5.2925,4.4814,422.674,384.448
"607","FRA",1,1,1,1,3,1,840,6.2082,3.6637,481.316,461.427
"608","FRA",0,2,1,1,2,1,1925,5.1244,2.7892,449.208,436.362
"609","FRA",0,1,1,1,4,1,1540,5.6847,2.7892,646.788,589.309
"610","FRA",1,2,1,1,4,1,2340,5.5471,4.4814,267.275,343.81
"611","FRA",1,1,1,1,2,1,2750,7.0882,2.2621,607.972,683.206
"612","FRA",0,1,1,1,2,1,2805,6.8492,1.7757,577.417,681.978
"613","FRA",1,3,1,1,3,1,2035,4.5688,2.0554,615.804,519.817
"614","FRA",1,2,1,1,3,1,1980,5.7109,3.6637,549.409,604.137
"615","FRA",0,1,1,1,4,1,1760,6.7456,2.2621,665.332,658.023
"616","FRA",1,1,1,1,3,1,1350,6.7497,2.7892,530.541,527.855
"617","FRA",1,1,1,1,1,0,1400,5.8058,2.2621,473.144,518.561
"618","FRA",0,3,0,1,2,1,720,4.9129,2.7892,432.512,471.794
"619","FRA",1,1,1,1,3,1,1760,6.0502,4.087,567.347,578.007
"620","FRA",1,2,1,1,3,1,1925,7.0025,3.6637,601.365,625.354
"621","FRA",0,1,1,1,3,1,1815,7.0029,2.0554,603.131,624.793
"622","FRA",0,1,1,0,4,1,880,6.3656,1.8644,446.699,450.13
"623","FRA",1,1,1,1,2,1,1540,5.8692,4.4814,538.807,491.328
"624","FRA",1,1,1,1,2,1,1925,6.5074,4.4814,576.01,646.186
"625","FRA",1,1,1,1,3,1,1320,7.0467,3.6637,502.705,548.045
"626","FRA",1,1,1,1,3,1,1540,7.0945,3.809,556.622,643.199
"627","FRA",0,1,1,1,3,1,1100,6.7251,2.3777,600.977,561.601
"628","FRA",0,2,0,1,3,1,880,5.56,3.8125,328.25,377.545
"629","FRA",1,2,1,1,2,1,1750,5.6033,3.6637,446.809,534.173
"630","FRA",1,1,1,1,3,1,1750,5.8053,2.7892,534.965,529.997
"631","FRA",0,1,1,0,4,1,1650,6.7805,2.7892,465.737,567.235
"632","FRA",0,1,1,1,3,1,1375,7.1001,4.4814,738.292,719.776
"633","FRA",1,2,1,1,4,1,1365,5.0134,2.7892,524.185,518.276
"634","FRA",0,3,1,1,3,1,1620,6.2497,4.087,437.682,452.256
"635","FRA",1,1,1,1,4,1,1980,6.8419,4.4814,617.348,619.414
"636","FRA",1,1,1,1,3,1,2200,5.7553,2.7892,540.128,514.546
"637","FRA",0,1,1,1,3,1,1485,6.9662,4.4814,676.454,627.554
"638","FRA",0,1,1,1,4,0,1540,6.6728,4.4814,611.82,493.805
"639","FRA",1,2,1,1,2,1,1760,6.0036,2.2621,513.102,579.442
"640","FRA",0,2,1,1,3,1,1265,5.4442,2.7892,402.315,391.418
"641","FRA",1,1,1,1,4,1,1320,6.7958,4.4814,432.244,406.921
"642","FRA",1,1,1,1,3,1,1550,5.3682,2.7892,558.743,562.571
"643","FRA",1,1,1,1,3,1,1650,7.3572,4.4814,483.111,482.63
"644","FRA",1,1,1,1,4,1,1665,6.6263,3.9497,541.955,507.211
"645","FRA",1,1,1,1,4,1,1320,5.8369,4.4814,406.415,411.679
"646","FRA",0,2,1,1,2,1,2145,5.65,3.6595,571.475,440.944
"647","FRA",1,3,1,0,3,1,2475,4.707,2.7892,318.083,392.808
"648","FRA",1,1,1,1,2,1,1815,6.6929,4.4814,488.189,508.247
"649","FRA",1,2,1,1,3,1,1650,6.2247,1.8644,413.69,502.242
"650","FRA",0,2,1,1,2,1,1500,4.8969,4.4814,574.76,611.883
"651","FRA",0,1,1,1,3,1,1595,5.1642,3.9497,420.598,588.332
"652","FRA",1,1,1,1,4,1,2700,6.4294,4.4814,652.059,622.926
"653","FRA",0,2,1,1,2,0,1040,5.123,2.7892,408.313,406.471
"654","FRA",0,1,1,1,4,1,2750,6.3438,3.4692,556.607,509.674
"655","FRA",0,1,1,1,3,1,1925,7.0995,3.6637,689.309,662.961
"656","FRA",1,1,1,1,3,1,1000,7.4211,1.587,559.77,564.89
"657","FRA",1,1,1,1,3,1,1375,5.8406,4.4814,524.579,557.668
"658","FRA",0,1,1,1,3,1,1550,7.1515,4.4814,726.641,680.602
"659","FRA",1,2,1,1,3,1,600,6.5814,4.4814,472.918,438.819
"660","FRA",0,1,1,1,3,1,900,6.2047,4.4814,389.847,407.213
"661","FRA",0,1,1,1,2,1,1150,6.6549,2.7892,556.111,504.807
"662","FRA",0,1,1,1,3,1,1320,7.3154,4.4814,621.768,670.891
"663","FRA",0,2,1,0,4,1,1540,5.7734,2.7892,510.603,448.771
"664","FRA",0,3,1,1,4,1,1540,4.5571,2.5183,664.066,639.495
"665","FRA",0,1,1,1,4,1,2160,7.3388,4.087,614.689,598.419
"666","FRA",1,1,1,1,3,1,1860,5.7683,2.7892,443.197,509.33
"667","FRA",0,1,0,1,3,1,880,5.9945,3.6637,569.916,596.41
"668","FRA",0,1,1,1,4,1,1375,6.5691,4.087,725.782,603.567
"669","FRA",1,1,1,1,3,1,2145,5.4301,4.4814,467.717,528.854
"670","FRA",0,1,1,1,4,1,2400,6.1311,2.7892,540.257,475.214
"671","FRA",0,4,1,1,3,1,2090,5.3002,4.4814,568.019,495.56
"672","FRA",0,1,1,1,3,0,1820,7.013,1.6797,367.595,443.425
"673","FRA",1,2,1,1,4,1,1705,5.9939,4.4814,512.83,486.538
"674","FRA",1,1,1,1,3,1,1485,6.9563,4.4814,519.277,560.378
"675","FRA",1,2,1,1,4,1,1740,5.8378,3.9497,454.274,490.196
"676","FRA",0,1,1,1,4,1,2090,7.3569,4.4814,602.449,533.473
"677","FRA",0,1,1,1,4,1,1540,6.8788,4.4814,629.783,540.941
"678","FRA",0,2,1,0,4,1,1100,6.7431,4.4814,479.174,463.991
"679","FRA",0,1,1,1,3,1,1925,8.046,4.4814,666.536,625.304
"680","FRA",1,1,1,1,3,1,1760,6.6985,4.4814,593.622,620.312
"681","FRA",0,2,1,1,3,1,1265,7.8578,1.8621,487.584,468.784
"682","FRA",1,1,1,1,2,0,1925,5.864,4.4814,486.141,502.079
"683","FRA",1,1,1,1,3,1,1250,6.4813,2.7892,474.02,571.918
"684","FRA",1,3,1,0,3,1,420,4.4665,1.8621,341.118,330.85
"685","FRA",0,2,1,1,3,1,1210,4.9358,2.7892,484.384,448.286
"686","FRA",1,2,1,0,1,1,1500,5.6727,1,520.078,537.577
"687","FRA",0,1,1,1,3,1,1650,6.1486,2.5301,393.289,612.275
"688","FRA",1,3,1,1,3,1,650,5.4925,2.7892,508.399,478.53
"689","FRA",1,1,1,1,3,1,2035,7.0806,4.4814,579.686,565.743
"690","FRA",1,1,1,1,3,1,1595,6.7347,4.4814,542.022,555.068
"691","FRA",1,2,1,1,2,1,1650,4.9939,2.7892,416.674,497.927
"692","FRA",1,1,1,1,3,1,2160,6.9133,2.0529,556.935,601.483
"693","FRA",0,1,1,1,4,1,1550,6.8718,4.4814,598.359,579.213
